MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
The Main Event,(2020),"Action, Comedy, Family",4.8,After discovering a magical mask an 11yearold aspiring wrestler enters a competition to become the next WWE superstar,"
    Director:
Jay Karas
| 
    Stars:
Seth Carr, 
Tichina Arnold, 
Adam Pally, 
Ken Marino
","2,062",101.0,
 Love Is Blind,(2020– ),"Reality-TV, Romance  ",6.3  ,Emotions run high as the couples plan for their futures and party like there's no tomorrow Soon after the first wedding day arrives  ,"
    Director:
Brian Smith
| 
    Stars:
Nick Lachey, 
Vanessa Lachey, 
Kenny Barnes, 
Matthew Barnett
",129,55.0,
Dangshini Jamdeun Saie,(2017),"Comedy, Drama, Fantasy  ",8.4  ,The drama is about a woman Nam Hong Joo who can see accidents that take place in the future through her dreams And a prosecutor Jung Jae Chan who struggles to stop the woman's dreams from coming true  ,"
            
    Stars:
Bae Suzy, 
Lee Jong-Suk, 
Jung Hae-In, 
Lee Sang-Yeob
","5,066",30.0,
Nanking,(2007),"Biography, History, War  ",7.6  ,Through readings of historical account by actors and the testimony of survivors the events of the Nanjing Massacre are recounted  ,"
    Directors:
Bill Guttentag, 
Dan Sturman
| 
    Stars:
Hugo Armstrong, 
Rosalind Chao, 
Stephen Dorff, 
John Getz
","3,416",90.0,$0.16M
Happy Valley,(2014– ),"Crime, Drama  ",8.4  ,Yorkshire based crime drama centering on the personal and professional life of Police Sergeant Catherine Cawood  ,"
            
    Stars:
Sarah Lancashire, 
Siobhan Finneran, 
Shane Zaza, 
Charlie Murphy
","35,283",58.0,
Yi Guyeokui Michin X,(2021– ),"Comedy, Drama, Romance",7.9,Bothered to realize they are nextdoor neighbors and share a psychiatrist a man and a woman find it's impossible to stay out of each other's way,"
            
    Stars:
Woo Jung, 
Yeon-Seo Oh, 
Lee Hye-Ra, 
Su-Hyun Lee
",718,30.0,
The Killing,(2011–2014),"crime, Drama, Mystery  ",10.0  ,A police investigation the saga of a grieving family and a Seattle mayoral campaign all interlock after the body of 17yearold Rosie Larsen is found in the trunk of a submerged car.  ,"
            
    Stars:
Mireille Enos, 
Joel Kinnaman, 
Billy Campbell, 
Liam James
","102,312",45.0,
¡A cantar!,(2020– ),"Game Show, Music  ",10.0  ,Six people compete for a 30000 euro reward by singing popular songs.  ,"
            
    Stars:
Ricky Merino, 
Barbara Orti, 
Gianni Calchetti, 
Maysa Monção
",118,,
Brasslands,(2013),"Documentary, Music  ",7.5  ,Half a million people descend upon a tiny Serbian village for the 50th anniversary of the worlds largest trumpet festival Brasslands chronicles the cultural and musical collisions through See full summary  ,"
    Directors:
Alison Brockhouse, 
Bryan Chang, 
Sara Huneke, 
Meerkat Media Collective, 
Dara Messinger, 
Eric Phillips-Horst, 
Adam Pogoff, 
Zara Serabian-Arthur, 
Jay Arthur Sterrenberg, 
Jeffrey Sterrenberg, 
Karim Tabbaa
| 
    Stars:
Emerson Hawley, 
Dejan Petrovic
",90,84.0,
The Darkest Dawn,(2016),"Action, Adventure, Sci-Fi  ",4.1  ,The story of two sisters as Britain descends into an alien apocalypse.  ,"
    Director:
Drew Casson
| 
    Stars:
Bethan Leadley, 
Cherry Wallis, 
Jess Cleverly, 
Sarah Perugia
","2,072",76.0,
Over the Moon,(2020),"Animation, Adventure, Comedy",6.4,In this animated musical a girl builds a rocket ship and blasts off hoping to meet a mythical moon goddess.,"
    Directors:
Glen Keane, 
John Kahrs
| 
    Stars:
Glen Keane, 
Brycen Hall, 
Ruthie Ann Miles, 
John Cho
","18,533",95.0,
Ke zai ni xindi de mingzi,(2020),"Drama, Romance  ",7.3  ,"In 1987, as martial law ends in Taiwan, Jiahan and Birdy fall in love amid family pressure, homophobia and social stigma.  ","
    Director:
Kuang-Hui Liu
| 
    Stars:
Edward Chen, 
Jing-Hua Tseng, 
Leon Dai, 
Shih-Sian Wang
","4,358",118.0,
 Alta mar,(2019–2020),"Crime, Drama, Mystery  ",10.0  ,Eva and Nicolás work together to uncover the truth about Casandra. Fernando's denials are met with doubts. Natalia starts discrediting Clara.  ,"
    Director:
Manuel Gómez Pereira
| 
    Stars:
Ivana Baquero, 
Jon Kortajarena, 
Alejandra Onieva, 
Eloy Azorín
",95,,
What Would Sophia Loren Do?,(2021),"Documentary, Short, Biography  ",10.0  ,"An ItalianAmerican grandmother and film buff finds strength and joy in the life of her screen idol, Sophia Loren.  ","
    Director:
Ross Kauffman
| 
    Stars:
Nancy Kulik, 
Sophia Loren, 
Edoardo Ponti
",588,32.0,
Jingle Jangle: A Christmas Journey,(2020),"Family, Fantasy, Musical  ",10.0  ,"An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.  ","
    Director:
David E. Talbert
| 
    Stars:
Forest Whitaker, 
Keegan-Michael Key, 
Hugh Bonneville, 
Anika Noni Rose
","16,081",122.0,
The Last Legion,(2007),"Action, Adventure, War",10.0,"As the Roman empire crumbles, young Romulus Augustus flees the city and embarks on a perilous voyage to Britain to track down a legion of supporters.","
    Director:
Doug Lefler
| 
    Stars:
Colin Firth, 
Ben Kingsley, 
Aishwarya Rai Bachchan, 
Peter Mullan
","34,726",101.0,$5.93M
June & Kopi,(2021),"Comedy, Drama, Family  ",6.3  ,A young couple takes in a street dog and the family pitbull becomes an instant accomplice as he adjusts to his loving new home.  ,"
    Director:
Noviandra Santosa
| 
    Stars:
Acha Septriasa, 
Ryan Delon, 
Makayla Rose Hilli, 
Tj Ruth
",417,90.0,
 La casa de papel,(2017–2021),"Action, Crime, Mystery  ",7.2  ,With Nairobi held hostage Gandía negotiates with the crew The Professor desperately seeks a new plan to save his team.  ,"
    Director:
Javier Quintas
| 
    Stars:
Úrsula Corberó, 
Álvaro Morte, 
Itziar Ituño, 
Pedro Alonso
","6,162",45.0,
 The Imperfects,(2021– ),"Adventure, Drama, Fantasy  ",0.0  ,Add a Plot  ,"
    Director:
Jovanka Vuckovic
| 
    Stars:
Morgan Taylor Campbell, 
Jennifer Cheon Garcia, 
Iñaki Godoy, 
Rhianna Jagpal
",,,
The Devil's Own,(1997),"Action, Crime, Drama  ",6.2  ,A police officer uncovers the real identity of his houseguest an IRA terrorist in hiding.  ,"
    Director:
Alan J. Pakula
| 
    Stars:
Harrison Ford, 
Brad Pitt, 
Margaret Colin, 
Rubén Blades
","62,161",111.0,$42.87M
Pandalian,(2006– ),"Animation, Action, Adventure",6.9,Add a Plot,"
            
    Stars:
Dwayne Hill, 
Julie Lemieux, 
Terry McGurrin, 
Jamie Watson
",16,22.0,
The Dark Crystal: Age of Resistance,(2019),"Adventure, drama, Family  ",8.4  ,Return to the world of Thra where three Gelfling discover the horrifying secret behind the Skeksis power and set out to ignite the fires of rebellion and save their world.  ,"
            
    Stars:
Neil Sterenberg, 
Beccy Henderson, 
Nathalie Emmanuel, 
Taron Egerton
","22,469",60.0,
 How to Sell Drugs Online (Fast),(2019– ),"Comedy, Crime, drama  ",10.0  ,Moritzs reputation takes a hit After discovering a troubling email Lenny confides in a new friend Jens enlists Moritz to crack a password.  ,"
    Director:
Arne Feldhusen
| 
    Stars:
Maximilian Mundt, 
Danilo Kamperidis, 
Lena Klenke, 
Damian Hardung
",713,28.0,
Lostorage incited Wixoss,(2016– ),"Animation, Drama, Fantasy  ",5.6  ,High school student Homura Suzuko has returned to Ikebukuro the town where she grew up Were friends forever She treasures her memories of her old friend from when she was little See full summary  ,"
            
    Stars:
Chinami Hashimoto, 
Yuka Iguchi, 
Kana Asumi, 
Saori Gotô
",39,24.0,
 Warrior Nun,(2020– ),"Action, Drama, Fantasy  ",10.0  ,Secrets are revealed and a Sister Warrior mysteriously returns to the fold as Ava and her allies attempt to keep a sacred object out of the wrong hands.  ,"
    Director:
Mathias Herndl
| 
    Stars:
Alba Baptista, 
Toya Turner, 
Thekla Reuten, 
Lorena Andrea
",731,41.0,
Penthouse,(2021),"Crime, Mystery, Thriller",0.0,A debaucheryfilled gathering for five friends turns into a test of friendship and a web of suspicion when a dead body is found in their rented home.,"
    Directors:
Abbas Alibhai Burmawalla, 
Mastan Alibhai Burmawalla
| 
    Stars:
Tisca Chopra, 
Arjun Rampal, 
Bobby Deol, 
Sharman Joshi
",,,
Inspector Gadget,(2015–2018),"Animation, Action, Adventure  ",4.6  ,When Dr Claw returns Inspector Gadget is brought out of retirement to defeat him again now with Penny and Brains open participation  ,"
            
    Stars:
Ivan Sherry, 
Tara Strong, 
Martin Roach, 
Scott McCord
",492,22.0,
Last Chance U: Basketball,(2021– ),"Documentary, Sport  ",8.4  ,Explore an honest and gritty look inside the world of community college basketball  ,"
","1,950",,
Jim Gaffigan: Cinco,(2017 TV Special),Comedy  ,7.1  ,The king of clean comedy returns for his fifth hour long comedy special  ,"
    Director:
Jeannie Gaffigan
| 
    Stars:
Jim Gaffigan, 
Marre Gaffigan, 
Katie Gaffigan, 
Jack Gaffigan
","2,185",73.0,
Sr. Pig,(2016),Drama  ,5.8  ,A beautiful road movie and a chance to talk about love for Mexico through the eyes of an American  ,"
    Director:
Diego Luna
| 
    Stars:
Danny Glover, 
Maya Rudolph, 
José María Yazpik, 
Joel Murray
","1,152",100.0,
Kung Fu Panda 3,(2016),"Animation, Action, Adventure",7.1,Continuing his legendary adventures of awesomeness Po must face two hugely epic but different threats one supernatural and the other a little closer to home,"
    Directors:
Alessandro Carloni, 
Jennifer Yuh Nelson
| 
    Stars:
Jack Black, 
Bryan Cranston, 
Dustin Hoffman, 
Angelina Jolie
","141,657",95.0,$143.53M
Onder het hart,(2014),"Comedy, Drama  ",10.0  ,Masha is in an overwhelming relationship with Luuk father of two and divorced Nothing seems to stand in their way until Luuk becomes incurably ill  ,"
    Director:
Nicole van Kilsdonk
| 
    Stars:
Frank Lammers, 
Hanna Obbeek, 
Kim van Kooten, 
Kay Greidanus
",303,99.0,
 Ultraman,(2019– ),"Animation, Action, Adventure  ",10.0  ,With Bemular paving the way for other alien species to attack Earth SSSPs Edo asks Shinjiro to take on the mantle of Ultraman  ,"
    Directors:
Shinji Aramaki, 
Kenji Kamiyama, 
Jeff Nimoy
| 
    Stars:
Ryohei Kimura, 
Ken Uo, 
Shigeru Ushiyama, 
Takuya Eguchi
",91,,
 Brand New Cherry Flavor,(2021),"Drama, Horror, Mystery  ",0.0  ,Add a Plot  ,"
    Director:
Matt Sobel
| 
    Stars:
Rosa Salazar, 
Catherine Keener, 
Leland Orser, 
Eric Lange
",,,
Bartkowiak,(2021),"Action, Crime, Sport  ",5.0  ,After his brother dies in a car crash a disgraced MMA fighter takes over the family nightclub and soon learns his siblings death wasnt an accident  ,"
    Director:
Daniel Markowicz
| 
    Stars:
Józef Pawlowski, 
Zofia Domalik, 
Szymon Bobrowski, 
Bartlomiej Topa
",398,91.0,
Sean Banan inuti Seanfrika,(2012),Comedy,2.7,Sean Banan is heading of to Africa the worlds coolest place With him is the singing diva Kikki Danielsson Aka Kikki Dee they are going to record a music video Everything was supposed See full summary,"
    Director:
Jesper Andersson
| 
    Stars:
Sean Banan, 
Kikki Danielsson, 
Dr. Alban, 
Johannes Brost
","1,426",76.0,
 The Irregulars,(2021),"Crime, Drama, Fantasy  ",10.0  ,Broke and in trouble Bea reluctantly partners with Jessie to find out whos stealing childrens teeth Spike spies on Watson and Sherlock Holmes  ,"
    Director:
Johnny Allan
| 
    Stars:
McKell David, 
Thaddea Graham, 
Jojo Macari, 
Harrison Osterfield
",490,49.0,
10 Days in Sun City,(2017),"Adventure, Comedy, Romance  ",5.1  ,A globetrotting traveler Akpos brings his girlfriend to the land of South Africa in this adventure  ,"
    Director:
Adze Ugah
| 
    Stars:
Gbenro Ajibade, 
Ali Baba, 
Fathia Balogun, 
Jaun de Jager
",58,87.0,
Too Hot to Handle,(2020– ),"Game-show, Reality-TV, Romance  ",4.6  ,On the shores of paradise gorgeous singles meet and mingle But theres a twist To win a 100000 grand prize theyll have to give up sex  ,"
            
    Stars:
Desiree Burch, 
Marvin Anthony, 
Chase de Moor, 
Cam Holmes
","10,008",40.0,
Alta mar,(2019–2020),"Crime, Drama, Mystery  ",6.8  ,Two sisters discover disturbing family secrets after a string of mysterious deaths occur on a luxury ship traveling from Spain to Brazil in the 1940s  ,"
            
    Stars:
Ivana Baquero, 
Jon Kortajarena, 
Alejandra Onieva, 
Eloy Azorín
","6,483",50.0,
 Jurassic World: Camp Cretaceous,(2020– ),"Animation, Action, Adventure",8.0,A guilty Darius is determined to protect the islands innocent dinos even if he has to do it all alone But with luck maybe he wont have to,"
    Directors:
Zesung Kang, 
Shih Ming Tay, 
Eric Elrod
| 
    Stars:
Paul-Mikél Williams, 
Sean Giambrone, 
Kausar Mohammed, 
Jenna Ortega
",255,24.0,
 Las mágicas historias de Plim Plim,(2011–2016),"Animation, Comedy, Family  ",0.0  ,Add a Plot  ,"
    Directors:
Mikhail Plata, 
Michael Fuer, 
Mejo Joseph, 
Normandy Vamos, 
Hubert Zapalowicz
| 
    Stars:
Tian Brass, 
Judith Cabral, 
Valeria Gómez, 
Kerr Logan
",,,
Birdman or (The Unexpected Virtue of Ignorance),(2014),"Comedy, Drama  ",10.0  ,A washedup superhero actor attempts to revive his fading career by writing directing and starring in a Broadway production  ,"
    Director:
Alejandro G. Iñárritu
| 
    Stars:
Michael Keaton, 
Zach Galifianakis, 
Edward Norton, 
Andrea Riseborough
","595,946",119.0,$42.34M
Byron Baes,,none  ,0.0  ,Exploring social media star culture in a place full of entrepreneurialism lifestyle and health practices  ,"
",,,
 7Seeds,(2019–2020),"Animation, Action, Adventure  ",10.0  ,Ango recalls his harsh upbringing in the program and the brutal graduation test that winnowed the survivors down to the final Team Summer A members  ,"
            
    Stars:
Ryan Anthony, 
Luci Christian, 
Amber Lee Connors, 
Patricia Duran
",34,26.0,
 Dexter,(2006–2013),"Crime, Drama, Mystery",10.0,A new copycat killer openly mimics and claims to be inspired by the Bay Harbor Butcher driving the annoyed Dexter into the arms of Lila a development that could spell the end of his relationship with Rita,"
    Director:
Nick Gomez
| 
    Stars:
Michael C. Hall, 
Julie Benz, 
Jennifer Carpenter, 
Erik King
","4,105",53.0,
 F Is for Family,(2015– ),"Animation, Comedy, Drama  ",8.2  ,Frank's pledge to be a better father and husband by one calamity after the next leading to an epic meltdown at Lamaze class.  ,"
    Directors:
Sylvain Lavoie, 
Rich Wilkie
| 
    Stars:
Bill Burr, 
Laura Dern, 
Justin Long, 
Debi Derryberry
",314,28.0,
 Never Have I Ever,(2020– ),Comedy  ,8.2  ,Devi must learn the art of a genuine apology before it's too late Kamala considers standing up for herself Nalini takes some parenting advice.  ,"
    Director:
Lena Khan
| 
    Stars:
Maitreyi Ramakrishnan, 
Richa Moorjani, 
Jaren Lewison, 
Lee Rodriguez
",338,,
 Angry Birds: Summer Madness,,"Animation, Short, Comedy  ",0.0  ,Add a Plot  ,"
",,,
 Toy Boy,(2019),"Crime, Drama, Thriller  ",7.5  ,While the Toy Boys relaunch Hugo and Triana discover that the corpse isn't Philip Normal and set out to find him and discover what really happened that day.  ,"
    Director:
Iñaki Mercero
| 
    Stars:
Jesús Mosquera, 
Cristina Castaño, 
María Pedraza, 
José de la Torre
",146,,
 The Blue Planet,(2001),Documentary,8.6,The deep sea which gets darker with increasing depth until no more sunlight penetrates at about a kilometer depth and ever colder closer to the bottom of the ocean covers most of the ... See full summary,"
            
    Stars:
David Attenborough, 
Pierce Brosnan
",764,49.0,
Avlu,(2018– ),"Crime, Drama  ",10.0  ,A woman entering a prison trying to establish her own justice These women who are forced to give up their freedom are struggling in Karakuyu against their own order and their own laws  ,"
            
    Stars:
Demet Evgar, 
Ceren Moray, 
Nursel Köse, 
Çagdas Onur Öztürk
","1,377",120.0,
Kevin Hart: What Now?,(2016),"Documentary, Comedy  ",10.0  ,Comedian Kevin Hart performs in front of a crowd of 53000 people at Philadelphias outdoor venue Lincoln Financial Field  ,"
    Directors:
Leslie Small, 
Tim Story
| 
    Stars:
Kevin Hart, 
Don Cheadle, 
Halle Berry, 
Ed Helms
","9,154",96.0,$23.59M
Sounding the Alarm: Battling the Autism Epidemic,(2014),Documentary  ,10.0  ,How is it we know so little about something so widespread None of us are more than a family member or neighbor away from autism Sounding the Alarm follows autism families as they See full summary  ,"
    Director:
John Block
| 
    Stars:
Stephen Kanne, 
James Lankford, 
Kent Martling, 
Christopher McDougle
",48,58.0,
13 Reasons Why,(2017–2020),"Drama, Mystery, Thriller  ",10.0  ,Follows teenager Clay Jensen in his quest to uncover the story behind his classmate and crush Hannah and her decision to end her life  ,"
            
    Stars:
Dylan Minnette, 
Katherine Langford, 
Christian Navarro, 
Alisha Boe
","266,386",60.0,
 Jamtara: Sabka Number Ayega,(2020– ),Crime,10.0,Sunnys father comes to his aid Brajesh wields his power As Saurav educates the police on phishing Sunny and Gudiya conduct a training of their own,"
    Director:
Soumendra Padhi
| 
    Stars:
Amit Sial, 
Dibyendu Bhattacharya, 
Aksha Pardasany, 
Sparsh Srivastav
",89,23.0,
Une fille facile,(2019),"Comedy, drama  ",10.0  ,Naima is 16 and lives in Cannes She has given herself the summer to choose what she wants to do with her life Then her cousin Sofia with her alluring lifestyle arrives to spend the holidays with her  ,"
    Director:
Rebecca Zlotowski
| 
    Stars:
Mina Farid, 
Zahia Dehar, 
Benoît Magimel, 
Nuno Lopes
","4,398",92.0,
Teenage Cocktail,(2016),"drama, Thriller  ",5.8  ,Feeling confined by their small town and overbearing parents Annie and Jules hatch a scheme of running away But as the girls soon find out consequences can blindside you Sometimes violently  ,"
    Director:
John Carchietta
| 
    Stars:
Nichole Sakura, 
Fabianne Therese, 
Pat Healy, 
Michelle Borth
","5,070",88.0,
Voltron 84,(2017),"Animation, action, Sci-Fi  ",10.0  ,Add a Plot  ,"
            
    Stars:
Jeffrey Michael Adams, 
Steve Ahn, 
Christine Bian, 
Kimberly Brooks
",58,,
Alvin and the Chipmunks: The Squeakquel,(2009),"Animation, Adventure, Comedy  ",10.0  ,The worldfamous singing preteen chipmunk trio return to contend with the pressures of school celebrity and a rival female music group known as The Chipettes  ,"
    Director:
Betty Thomas
| 
    Stars:
Jason Lee, 
Zachary Levi, 
David Cross, 
Justin Long
","45,491",88.0,$219.61M
Heartbreak High,(2022– ),"Drama, Romance",0.0,Plot Unknown Reboot of Heartbreak High,"
",,,
 Mighty Little Bheem,(2019– ),"Animation, Horror, Adventure  ",10.0  ,"An innocent toddlers boundless curiosity - and extraordinary might - lead to mischief and adventure in his small Indian town.","
    Directors:
Rajiv Chilaka, 
Krishna Mohan Chintapatla
",9,,
Shinchô yûsha ~ kono yûsha ga ore TUEEE kuse ni shinchô sugiru ~,(2019),"Animation, Action, Adventure  ",7.4  ,"The goddess Rista summons a hero to help her hard mode video game-like world. The hero, Seiya, is exceptional in every way, but he is incredibly cautious. He does things like buy three sets... See full summary ","
            
    Stars:
Yuichiro Umehara, 
Aki Toyosaki, 
Anthony Bowling, 
Jamie Marchi
","1,657",23.0,
Brown Nation,(2016),Comedy  ,7.0  ,"Hasmukh operates a small IT Consulting company ""Shree Ganesh Computers Limited Inc"" in Queens, NY. Staffed by a disinterested and lazy cast of characters, his business flounders. His home ... See full summary ","
            
    Stars:
Rajeev Varma, 
Shenaz Treasury, 
Kapil Bawa, 
Remy Munasifi
",648,21.0,
 Street Food: Asia,(2019),Documentary  ,7.5  ,"Benefitting from the rich biodiversity of the land and sea, Florencio Escabas makes a reef eel soup held dear by the island city's many residents.","
",121,,
 High-Rise Invasion,(2021– ),"Animation, Fiction, Horror",7.1,"While Nise is dealing with something on her own and she wont tell it to Yuri, Sniper Mask and Kuon keeps following them, getting more and more close.","
            
    Stars:
Haruka Shiraishi, 
Shiki Aoki, 
Junya Enoki, 
Yuichiro Umehara
",89,,
The World Before Her,(2012),Documentary  ,7.6  ,Two young women follow completely divergent paths in the new modernizing India one wants to become Miss India the other is a fierce Hindu Nationalist prepared to kill and die for her beliefs.  ,"
    Director:
Nisha Pahuja
| 
    Stars:
Pooja Chopra, 
Manasvi Mamgai, 
Marc Robinson, 
Ankita Shorey
",823,90.0,
 The Serpent,(2021),"Crime, Drama, Thriller  ",7.2  ,Bangkok 1975 Dutch diplomat Herman Knippenberg investigates the disappearance of a young couple who were last seen alive at the apartment of gem dealer Charles Sobhraj.  ,"
    Director:
Tom Shankland
| 
    Stars:
Tahar Rahim, 
Lucy Newman-Williams, 
Mathilde Warnier, 
Amesh Edireweera
",944,59.0,
Untitled Madhuri Dixit/Netflix Project,,one  ,0.0  ,A look at the lives of people who work in the entertainment industry.  ,"
            
    Star:
Madhuri Dixit
",,,
The Toys That Made Us,(2017– ),"Documentary, Comedy, History  ",8.1  ,The minds behind historys most iconic toy franchises discuss the rise and sometimes fall of their billion-dollar creations.  ,"
            
    Stars:
Donald Ian Black, 
Mark Bellomo, 
David Vonner, 
Kirk Bozigian
","5,161",46.0,
Gwimul,(2021– ),"Drama, Mystery, Thriller",8.2,The story of two fearless men who are willing to go through extreme lengths in their pursuit of a returning serial killer To uncover the murderers identity the two are forced to look deeper than what the evidence seems to suggest.,"
            
    Stars:
Shin Ha-kyun, 
Yeo Jin-gu, 
Sung-eun Choi, 
Choi Dae-hoon
","1,153",70.0,
Ben Platt Live from Radio City Music Hall,(2020 TV Special),Musical  ,10.0  ,Backed by a full band and a ready wit actor Ben Platt opens up a very personal songbook onstage - numbers from his debut LP Sing to Me Instead  ,"
    Directors:
Alex Timbers, 
Sam Wrench
| 
    Stars:
Ben Platt, 
Crystal Monee Hall, 
Kojo Littles, 
Allen René Louis
",426,85.0,
 The A List,(2018– ),"Crime, Drama, Mystery  ",8.5  ,Past meets present as Midge reminds Mia of their history as friends and enemies Jenna and Fitz search for Harry and uncover a chilling secret  ,"
    Director:
Neil J. Wilkinson
| 
    Stars:
Lisa Ambalavanar, 
Ellie Duckles, 
Rosie Dwyer, 
Savannah Baker
",28,26.0,
 Sex Education,(2019– ),"Comedy, Drama  ",0.0  ,Add a Plot  ,"
            
    Stars:
Chinenye Ezeudu, 
Dua Saleh
",,,
The Comedians of Comedy,(2005),"Comedy, Documentary  ",7.3  ,Follow four comedians as they tour the States  ,"
    Director:
Michael Blieden
| 
    Stars:
Patton Oswalt, 
Brian Posehn, 
Maria Bamford, 
Zach Galifianakis
","2,558",103.0,$0.00M
Distancia de rescate,(2021),"Drama, Mystery, Thriller",0.0,It will tell the haunting story of broken souls toxins looming environmental and spiritual catastrophes and the ties that bind a parent to a child,"
    Director:
Claudia Llosa
| 
    Stars:
María Valverde, 
Dolores Fonzi, 
Guillermo Pfening, 
Germán Palacios
",,,
LoliRock,(2014– ),"Animation, Action, Comedy  ",10.0  ,"LoliRock follows the journey of young Iris, a spirited teenage girl with a beautiful voice and an unending desire to help others. When Iris joins the girl group LoliRock, her life is ...                See full summary »","
            
    Stars:
Kazumi Evans, 
Kelly Sheridan, 
Vincent Tong, 
Ashleigh Ball
",380,26.0,
Christmas with a View,(2018 TV Movie),"Drama, Romance  ",10.0  ,Secret aspirations between a failed restaurateur and a celebrity chef threaten their blossoming Christmas romance.,"
    Director:
Justin G. Dyck
| 
    Stars:
Kaitlyn Leeb, 
Scott Cavalheiro, 
Mark Ghanimé, 
Kristen Kurnik
","3,906",91.0,
Dead Places,(2021– ),"Adventure, Horror, Thriller  ",10.0  ,"An author who has dedicated his career to solving paranormal cases, returns home to South Africa to investigate the biggest mystery of his life: His sister's death in a water canal 20 years ago.","
            
    Stars:
Shamilla Miller, 
Anthony Oseyemi, 
Rea Rangaka, 
Shalom Nyandiko
",757,45.0,
Game Changer,,none  ,0.0  ,Plot unknown.,"
",,,
 High-Rise Invasion,(2021– ),"Animation, Action, Horror",10.0,A new alliance is born and a lot of secrets about this realm are unveiled.,"
            
    Stars:
Haruka Shiraishi, 
Shiki Aoki, 
Junya Enoki, 
Yuichiro Umehara
",105,,
Dear White People,(2017–2021),"Comedy, Drama  ",10.0  ,At a predominantly white Ivy League college a group of black students navigate various forms of racial and other types of discrimination.  ,"
            
    Stars:
Antoinette Robertson, 
Logan Browning, 
Brandon P Bell, 
DeRon Horton
","23,061",30.0,
 Glória,(2021– ),"Drama, History, Thriller  ",0.0  ,Add a Plot  ,"
    Director:
Tiago Guedes
| 
    Stars:
Matt Rippy, 
João Arrais, 
Rafael Morais, 
Miguel Nunes
",,,
The Protector,(2018–2020),"Action, Fantasy, Sci-Fi  ",10.0  ,Discovering his ties to a secret ancient order a young man living in modern Istanbul embarks on a quest to save the city from an immortal enemy.  ,"
            
    Stars:
Çagatay Ulusoy, 
Hazar Ergüçlü, 
Okan Yalabik, 
Burçin Terzioglu
","32,936",40.0,
 Lost Ollie,,"Animation, Adventure, Drama  ",0.0  ,Add a Plot  ,"
            
    Stars:
Gina Rodriguez, 
Jake Johnson, 
Jonathan Groff, 
Tim Blake Nelson
",,,
Maria,(II) (2019),"Action, Crime, Drama",5.0,A Filipino female assassin quits and fakes her death Her old boss finds out after she's gotten a family He tries to kill them She responds.,"
    Director:
Pedring Lopez
| 
    Stars:
Cristine Reyes, 
Germaine De Leon, 
KC Montero, 
Ronnie Lazaro
","1,872",90.0,
Love Aaj Kal,(2020),"Drama, Romance  ",7.0  ,"When professional ambitions clash with personal feelings for a modern-day couple, a love story from a bygone era may offer some wisdom.  ","
    Director:
Imtiaz Ali
| 
    Stars:
Kartik Aaryan, 
Sara Ali Khan, 
Randeep Hooda, 
Arushi Sharma
","7,937",142.0,
La Línea: La Sombra del Narco,(2020),"Documentary, Crime  ",6.4  ,"Go inside La Línea, the Spanish beach town turned into Europe's drug trafficking hub, and meet the law enforcement officials determined to change that.  ","
            
    Star:
Juan Franco
",340,,
Into the Beat - Dein Herz tanzt,(2020),"Drama, Music, Romance  ",5.3  ,A ballerina discovers hip-hop by chance and is faced with an impossible choice: Does she pursue her family's legacy or her newfound love.  ,"
    Director:
Stefan Westerwelle
| 
    Stars:
Alexandra Pfeifer, 
Helen Schneider, 
Anton Wichers, 
Trystan Pütter
","1,063",102.0,
Fuller House: Anniversary Celebration,(2017 TV Movie),Comedy  ,6.2  ,Add a Plot  ,"
",6,,
Real Rob,(2015– ),Comedy,6.4,Centers around comedian Rob Schneider's real life while living in Hollywood.,"
            
    Stars:
Rob Schneider, 
Patricia Maya Schneider, 
Jamie Lissow, 
Miranda Scarlett Schneider
","2,650",30.0,
Nerdcore Rising,(2008),"Documentary, Music  ",6.7  ,Hilariously entertaining NERDCORE RISING introduces a new wave of hiphop to the world called Nerdcore where computer obsesses geeks bust rhymes about the hard knock life of nerdom The See full summary  ,"
    Directors:
Negin Farsad, 
Kimmy Gatewood
| 
    Stars:
Damian Hess, 
Gaby Alter, 
Beefy, 
Jello Biafra
",412,85.0,
Paranoid,(2016),"Crime, Drama, Mystery  ",6.7  ,The murder of a female GP in a rural playground in front of numerous witnesses draws a group of detectives into an everdarkening mystery that takes them across Europe aided by mysterious notes sent by the Ghost Detective  ,"
            
    Stars:
Indira Varma, 
Robert Glenister, 
Dino Fetscher, 
Christiane Paul
","7,413",45.0,
Revenge of the Electric Car,(2011),Documentary  ,7.2  ,Director Chris Paine takes his film crew behind the closed doors of Nissan GM and the Silicon Valley startup Tesla Motors to chronicle the story of the global resurgence of electric cars  ,"
    Director:
Chris Paine
| 
    Stars:
Tim Robbins, 
Dan Neil, 
Danny DeVito, 
Ray Wert
","1,808",90.0,$0.15M
Kingdom of Us,(2017),"Documentary, Drama  ",7.1  ,A fathers suicide sends a family of eight on a journey through childhood memories and treacherous emotional waters in this poignant documentary  ,"
    Director:
Lucy Cohen
| 
    Stars:
Jamie-Jodie Shanks, 
Kacie-Kimie Shanks, 
Lorie-Lanie Shanks, 
Mirie-Marie Shanks
",828,109.0,
